id,title length,tags count,max tag popularity,avg tag popularity,min tag popularity,total code %,java %,json %,xml %,stack traces %,length,words count,day of week,reputation,intercalations,score,number of answers,max answer score,avg answer score,min answer score,number of comments,max answer length,avg answer length,min answer length
19540135,85,3,987300,331818.0,1880,0.0,0.0,0.0,0.0,0.0,365,69,Wednesday,56,0,2,2,1,0.5,0,1,225,215.0,205
19540233,30,2,987300,505476.0,23652,0.46060606060606063,0.46060606060606063,0.0,0.0,0.0,825,85,Wednesday,29,2,-5,4,6,3.0,0,2,313,184.0,128
19543666,46,3,987300,357566.6666666667,4010,0.4775212636695018,0.0,0.0,0.0,0.4775212636695018,823,85,Wednesday,201,2,0,1,0,0.0,0,0,1578,1578.0,1578
19549910,66,5,987300,210791.6,1486,0.6794871794871795,0.23646723646723647,0.0,0.443019943019943,0.0,702,34,Wednesday,10763,4,4,1,4,4.0,4,2,435,435.0,435
19550719,47,2,987300,879034.0,770768,0.5493934142114385,0.5493934142114385,0.0,0.0,0.0,577,39,Wednesday,98,3,0,1,0,0.0,0,0,482,482.0,482
19556914,36,1,987300,987300.0,987300,0.35676625659050965,0.35676625659050965,0.0,0.0,0.0,569,70,Thursday,38,3,0,1,2,2.0,2,3,218,218.0,218
1956376,45,4,987300,272460.75,5951,0.0,0.0,0.0,0.0,0.0,162,36,Thursday,203,0,9,7,15,4.857142857142857,0,6,1644,657.5714285714286,106
19566275,46,2,987300,495949.5,4599,0.0,0.0,0.0,0.0,0.0,413,85,Thursday,1038,0,0,1,0,0.0,0,1,174,174.0,174
19567457,79,4,987300,270368.75,328,0.5668316831683168,0.5668316831683168,0.0,0.0,0.0,404,33,Thursday,796,2,1,0,-,-,-,0,-,-,-
19581953,46,2,987300,496466.0,5632,0.62004662004662,0.62004662004662,0.0,0.0,0.0,858,63,Friday,746,2,1,8,2,1.125,0,0,1193,533.625,90
19586374,28,2,987300,494514.5,1729,0.6986564299424184,0.6986564299424184,0.0,0.0,0.0,521,33,Friday,60,1,-1,1,0,0.0,0,5,1338,1338.0,1338
1958805,43,3,987300,348304.0,63,0.0,0.0,0.0,0.0,0.0,228,45,Thursday,72312,0,1,3,2,1.0,0,0,402,233.66666666666666,118
19590512,67,5,987300,356828.8,187,0.0,0.0,0.0,0.0,0.0,450,87,Friday,650,0,0,0,-,-,-,2,-,-,-
19592772,54,4,987300,257687.75,1358,0.5622317596566524,0.5622317596566524,0.0,0.0,0.0,932,68,Friday,46,4,0,1,1,1.0,1,9,884,884.0,884
19598280,44,3,987300,590136.3333333334,12341,0.0,0.0,0.0,0.0,0.0,174,28,Friday,970,0,0,2,3,1.5,0,1,613,369.0,125
19604065,106,5,987300,213597.4,2543,0.7680193821926106,0.5208964264082374,0.0,0.0,0.0,1651,80,Saturday,647,4,1,3,2,1.0,0,0,770,346.3333333333333,114
19611800,63,1,987300,987300.0,987300,0.5330915684496826,0.5330915684496826,0.0,0.0,0.0,1103,110,Saturday,365,12,0,1,1,1.0,1,2,1310,1310.0,1310
19612059,38,4,987300,474485.75,866,0.4676125848241826,0.4676125848241826,0.0,0.0,0.0,1621,160,Saturday,18108,3,0,2,1,0.5,0,2,1003,918.5,834
19621997,30,4,987300,253371.0,152,0.42839352428393523,0.31444582814445826,0.0,0.11394769613947696,0.0,1606,177,Sunday,3280,8,1,0,-,-,-,0,-,-,-
19622229,92,4,987300,446839.5,6357,0.7939827554577141,0.6457530728306733,0.0,0.14822968262704092,0.0,5451,197,Sunday,55,10,0,1,1,1.0,1,1,1753,1753.0,1753
1962860,70,3,987300,341551.0,13446,0.2636363636363636,0.2636363636363636,0.0,0.0,0.0,990,125,Saturday,2461,2,0,1,1,1.0,1,0,231,231.0,231
19629034,43,4,987300,270747.25,1213,0.0,0.0,0.0,0.0,0.0,159,31,Monday,1100,0,0,3,1,0.3333333333333333,0,3,424,273.6666666666667,118
19636963,43,2,987300,879034.0,770768,0.570230607966457,0.570230607966457,0.0,0.0,0.0,477,37,Monday,15,2,-1,1,0,0.0,0,5,226,226.0,226
19642427,47,4,987300,249103.25,20,0.30248306997742663,0.30248306997742663,0.0,0.0,0.0,443,63,Monday,7,4,0,1,2,2.0,2,1,352,352.0,352
19652338,55,3,987300,345703.0,1217,0.5546218487394958,0.5546218487394958,0.0,0.0,0.0,357,28,Tuesday,13625,2,-5,2,2,2.0,2,3,366,332.0,298
19663767,67,2,987300,495045.5,2791,0.0,0.0,0.0,0.0,0.0,310,54,Tuesday,1897,0,2,1,3,3.0,3,4,581,581.0,581
19665567,46,3,987300,351354.0,26987,0.801007556675063,0.801007556675063,0.0,0.0,0.0,1985,87,Tuesday,48,4,0,3,1,0.6666666666666666,0,3,2123,1246.3333333333333,522
19666387,20,5,987300,217057.4,1240,0.9017038007863696,0.9017038007863696,0.0,0.0,0.0,2289,46,Tuesday,131,2,1,3,1,1.0,1,2,2040,971.0,419
19687529,37,5,987300,210467.4,2027,0.0,0.0,0.0,0.0,0.0,347,73,Wednesday,570,0,0,0,-,-,-,2,-,-,-
19705219,36,3,987300,349795.6666666667,4538,0.9257550959678619,0.9257550959678619,0.0,0.0,0.0,6721,106,Thursday,1,1,0,2,0,0.0,0,2,503,327.5,152
19707386,54,5,987300,211481.0,941,0.5412844036697247,0.2503276539973788,0.0,0.10353866317169069,0.0,763,57,Thursday,2142,8,2,0,-,-,-,0,-,-,-
19709118,42,4,987300,255756.75,686,0.5778517901748543,0.5778517901748543,0.0,0.0,0.0,2402,183,Thursday,1397,4,0,1,0,0.0,0,4,265,265.0,265
19710173,83,5,987300,199355.0,117,0.7989276139410187,0.0,0.0,0.3437822231387915,0.0,4849,156,Thursday,53,6,0,1,0,0.0,0,0,658,658.0,658
19713944,38,5,987300,233511.8,140,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,798,89,Thursday,98,2,0,1,0,0.0,0,5,208,208.0,208
19715058,52,4,987300,444668.5,2273,0.9278557114228457,0.4228456913827655,0.0,0.5050100200400801,0.0,499,7,Thursday,No owner,3,0,2,3,2.0,1,0,163,150.0,137
19719131,57,2,987300,505597.0,23894,0.37550362610797744,0.37550362610797744,0.0,0.0,0.0,1241,139,Friday,721,2,1,1,2,2.0,2,0,226,226.0,226
19722032,99,3,987300,340990.0,2135,0.2518579686209744,0.2518579686209744,0.0,0.0,0.0,1211,163,Friday,11,4,2,1,1,1.0,1,6,601,601.0,601
19725947,75,4,987300,442387.5,5154,0.0,0.0,0.0,0.0,0.0,599,104,Friday,46,0,0,1,1,1.0,1,0,468,468.0,468
19747921,41,3,987300,628845.6666666666,128469,0.6240725474031328,0.281121187139324,0.0,0.34295136026380874,0.0,1213,79,Saturday,27,3,2,3,1,0.3333333333333333,0,5,352,273.0,226
19748732,79,2,987300,560878.0,134456,0.32516339869281047,0.32516339869281047,0.0,0.0,0.0,1224,143,Sunday,27,2,2,2,1,0.5,0,0,805,644.5,484
19748792,34,3,987300,394385.6666666667,33870,0.44964028776978415,0.44964028776978415,0.0,0.0,0.0,556,57,Sunday,57,6,1,1,3,3.0,3,0,72,72.0,72
19752202,34,4,987300,274389.25,840,0.9568411386593205,0.0,0.0,0.9241505968778696,0.0,5445,44,Sunday,27,5,0,0,-,-,-,3,-,-,-
19762373,24,3,987300,350067.0,5352,0.5085959885386819,0.5085959885386819,0.0,0.0,0.0,1396,127,Monday,756,4,2,1,2,2.0,2,10,327,327.0,327
19768450,30,2,987300,495245.0,3190,0.5547445255474452,0.5547445255474452,0.0,0.0,0.0,685,56,Monday,145,2,7,6,4,2.0,1,6,1085,555.3333333333334,209
19771123,28,4,987300,388066.75,24873,0.0,0.0,0.0,0.0,0.0,530,102,Monday,5,0,0,1,0,0.0,0,0,324,324.0,324
19792443,35,5,987300,200928.4,405,0.8748335552596538,0.8748335552596538,0.0,0.0,0.0,1502,35,Tuesday,13,3,1,1,0,0.0,0,1,925,925.0,925
19792523,35,2,987300,510942.5,34585,0.09819494584837545,0.09819494584837545,0.0,0.0,0.0,1385,232,Tuesday,89,2,6,6,9,2.0,0,7,2882,847.1666666666666,225
19793356,53,3,987300,329447.0,117,0.0,0.0,0.0,0.0,0.0,197,33,Tuesday,10678,0,0,3,1,1.0,1,5,1279,742.6666666666666,332
19799481,42,5,987300,203139.0,129,0.0,0.0,0.0,0.0,0.0,893,136,Tuesday,427,0,0,1,2,2.0,2,0,110,110.0,110
19799514,47,1,987300,987300.0,987300,0.27007299270072993,0.27007299270072993,0.0,0.0,0.0,274,44,Tuesday,19,2,0,5,3,1.0,0,1,397,236.6,99
19799800,113,5,987300,387334.8,173,0.8628301143082381,0.0,0.0,0.0,0.0,2537,63,Tuesday,3462,4,0,2,1,0.5,0,0,453,325.0,197
19801303,83,4,987300,260208.75,5708,0.4231464737793852,0.4231464737793852,0.0,0.0,0.0,1106,119,Tuesday,3,2,0,1,0,0.0,0,0,725,725.0,725
19804801,25,5,987300,210344.0,27,0.6145833333333334,0.5464015151515151,0.0,0.0,0.0,2112,121,Wednesday,459,4,1,0,-,-,-,3,-,-,-
19806411,77,5,987300,218195.0,1927,0.0,0.0,0.0,0.0,0.0,1989,363,Wednesday,16,0,2,2,0,-0.5,-1,0,596,398.0,200
19827393,76,3,987300,359157.0,406,0.7880897138437741,0.7880897138437741,0.0,0.0,0.0,2586,107,Thursday,33,2,2,2,0,0.0,0,2,2088,1190.0,292
19831697,58,4,987300,252847.25,1157,0.6336822074215034,0.6336822074215034,0.0,0.0,0.0,1051,71,Thursday,656,4,2,1,2,2.0,2,2,180,180.0,180
19839200,49,5,987300,224367.2,826,0.0,0.0,0.0,0.0,0.0,168,30,Thursday,1251,0,0,1,1,1.0,1,0,876,876.0,876
19840505,34,5,987300,229046.6,3130,0.5712820512820512,0.5712820512820512,0.0,0.0,0.0,975,81,Thursday,15,2,0,1,0,0.0,0,4,455,455.0,455
19841707,33,3,987300,384083.6666666667,2964,0.5917553191489362,0.5917553191489362,0.0,0.0,0.0,752,62,Thursday,4,1,-1,2,3,1.5,0,3,709,463.0,217
19842050,51,2,987300,499271.5,11243,0.3166144200626959,0.3166144200626959,0.0,0.0,0.0,319,52,Thursday,17,2,0,1,3,3.0,3,7,296,296.0,296
19847287,65,3,987300,372063.6666666667,50633,0.8270912760708679,0.45929580623458177,0.0,0.36779546983628614,0.0,4459,132,Thursday,326,9,0,1,0,0.0,0,6,768,768.0,768
19849037,62,5,987300,200116.8,178,0.6881804043545878,0.6881804043545878,0.0,0.0,0.0,1286,73,Thursday,118,2,0,0,-,-,-,3,-,-,-
19853049,69,2,987300,538532.5,89765,0.0,0.0,0.0,0.0,0.0,278,57,Friday,17,0,-8,3,6,2.0,0,1,351,289.3333333333333,252
19854170,37,3,987300,386320.3333333333,32652,0.08490566037735849,0.0,0.08490566037735849,0.0,0.0,530,99,Friday,1719,2,0,1,1,1.0,1,0,383,383.0,383
19859691,58,3,987300,329345.3333333333,74,0.36380145278450365,0.0,0.0,0.0,0.0,1652,191,Friday,91,8,0,0,-,-,-,2,-,-,-
19864495,18,3,987300,329606.3333333333,7,0.0,0.0,0.0,0.0,0.0,436,80,Friday,3513,0,0,1,1,1.0,1,1,702,702.0,702
19869695,57,3,987300,597515.6666666666,34479,0.8097853220169745,0.0,0.0,0.8097853220169745,0.0,2003,67,Friday,476,2,1,3,0,0.0,0,1,2243,1364.3333333333333,912
19873190,35,1,987300,987300.0,987300,0.6231988472622478,0.6231988472622478,0.0,0.0,0.0,1388,89,Saturday,55,2,0,1,1,1.0,1,1,427,427.0,427
19881798,46,3,987300,334583.6666666667,40,0.35443037974683544,0.35443037974683544,0.0,0.0,0.0,474,67,Saturday,109,1,0,1,0,0.0,0,4,490,490.0,490
19887119,56,3,987300,340729.3333333333,667,0.8133333333333334,0.8133333333333334,0.0,0.0,0.0,1275,47,Sunday,1130,3,2,2,3,2.0,1,0,1044,785.0,526
19893833,32,4,987300,350331.5,6076,0.2185929648241206,0.2185929648241206,0.0,0.0,0.0,796,94,Sunday,2477,2,0,1,0,0.0,0,2,54,54.0,54
19894890,29,3,987300,330286.0,1433,0.6399253731343284,0.6399253731343284,0.0,0.0,0.0,536,37,Sunday,20,1,1,3,0,0.0,0,2,338,227.0,150
19895981,36,4,987300,282050.5,23894,0.8709772660171243,0.0,0.0,0.21395531935833087,0.0,10161,249,Sunday,144,4,1,2,0,0.0,0,0,413,298.5,184
19898226,71,5,987300,204593.8,1824,0.8495297805642633,0.7189132706374086,0.0,0.0,0.0,1914,53,Monday,309,4,1,2,3,2.0,1,0,1243,840.0,437
19900802,63,4,987300,263306.0,1576,0.0,0.0,0.0,0.0,0.0,653,110,Monday,2551,0,2,1,5,5.0,5,0,813,813.0,813
19911829,83,4,987300,253311.25,2771,0.0,0.0,0.0,0.0,0.0,1086,195,Monday,123,0,0,0,-,-,-,2,-,-,-
19914692,43,5,987300,202675.4,350,0.5155099894847529,0.5155099894847529,0.0,0.0,0.0,3804,340,Monday,60,2,0,1,3,3.0,3,4,1355,1355.0,1355
19927824,57,4,987300,262871.0,175,0.8193577163247101,0.8193577163247101,0.0,0.0,0.0,2242,77,Tuesday,3229,1,0,3,4,2.6666666666666665,2,1,390,222.66666666666666,126
19930602,48,4,987300,288948.0,5802,0.9789136302294197,0.0,0.0,0.9789136302294197,0.0,11856,53,Tuesday,6,1,0,3,2,0.6666666666666666,0,1,573,461.6666666666667,249
19933918,29,1,987300,987300.0,987300,0.8824343015214384,0.6517980636237898,0.0,0.0,0.0,2892,71,Tuesday,2686,5,0,7,3,1.0,0,6,695,320.2857142857143,127
19939701,54,4,987300,264508.0,3222,0.22146507666098808,0.0,0.0,0.22146507666098808,0.0,1174,176,Tuesday,1678,1,0,2,2,1.0,0,0,78,70.0,62
19940002,61,5,987300,229279.8,608,0.6089030206677265,0.6089030206677265,0.0,0.0,0.0,1258,98,Tuesday,144,6,2,2,0,-0.5,-1,0,1550,949.5,349
19940716,52,5,987300,226230.0,10399,0.0,0.0,0.0,0.0,0.0,300,54,Tuesday,1331,0,5,1,2,2.0,2,6,1037,1037.0,1037
19945480,48,5,987300,209755.8,83,0.7316239316239316,0.7316239316239316,0.0,0.0,0.0,585,34,Wednesday,1,2,0,0,-,-,-,2,-,-,-
19946399,56,3,987300,340138.6666666667,8476,0.819047619047619,0.819047619047619,0.0,0.0,0.0,945,33,Wednesday,1520,3,0,1,1,1.0,1,0,273,273.0,273
19949265,45,3,987300,362868.3333333333,23047,0.0,0.0,0.0,0.0,0.0,496,75,Wednesday,6,0,0,1,1,1.0,1,0,1478,1478.0,1478
19950150,98,5,1016740,461845.8,31159,0.846286701208981,0.36557282671272306,0.0,0.4807138744962579,0.0,1737,49,Wednesday,462,6,-1,2,0,0.0,0,4,1254,810.5,367
19950477,83,3,987300,630841.3333333334,134456,0.631768953068592,0.631768953068592,0.0,0.0,0.0,277,19,Wednesday,9,1,-7,1,0,0.0,0,2,443,443.0,443
19959960,45,5,987300,224500.0,1383,0.45539906103286387,0.0,0.0,0.45539906103286387,0.0,639,73,Wednesday,2819,2,1,0,-,-,-,0,-,-,-
19961087,38,3,987300,334995.6666666667,5334,0.5938144329896907,0.5938144329896907,0.0,0.0,0.0,485,37,Wednesday,66,2,0,2,2,1.5,1,2,1732,1132.0,532
19964365,40,5,987300,244674.6,16547,0.6712328767123288,0.6712328767123288,0.0,0.0,0.0,657,47,Wednesday,16,2,0,2,4,1.5,-1,3,987,587.0,187
19974672,32,2,987300,505153.5,23007,0.4737873591376776,0.4737873591376776,0.0,0.0,0.0,2041,196,Thursday,101,2,0,3,2,0.6666666666666666,0,8,827,608.3333333333334,193
1997718,41,3,987300,348308.6666666667,77,0.0,0.0,0.0,0.0,0.0,160,29,Monday,1429,0,86,5,72,29.8,2,1,218,141.4,112
19984527,45,3,987300,343589.6666666667,16482,0.2962962962962963,0.2962962962962963,0.0,0.0,0.0,216,27,Thursday,547,2,4,1,3,3.0,3,3,601,601.0,601
19997142,53,2,987300,494989.5,2679,0.8740100791936645,0.8740100791936645,0.0,0.0,0.0,1389,38,Friday,2023,1,-1,1,0,-1.0,-1,0,331,331.0,331
20002832,30,3,987300,342553.6666666667,9202,0.0,0.0,0.0,0.0,0.0,499,84,Friday,2839,0,0,2,1,1.0,1,2,190,168.0,146
2000331,81,3,987300,500805.3333333333,1032,0.0,0.0,0.0,0.0,0.0,1066,200,Monday,No owner,0,1,3,2,1.0,0,4,384,267.0,171
20015299,46,1,987300,987300.0,987300,0.9517678945423186,0.920167549587286,0.0,0.0,0.031600344955032646,16234,139,Saturday,16,5,1,2,1,0.5,0,4,1807,962.5,118
20018167,37,1,987300,987300.0,987300,0.6949030868628858,0.6949030868628858,0.0,0.0,0.0,1393,86,Saturday,12,2,-2,3,1,0.6666666666666666,0,1,1039,473.0,151
20021339,65,2,987300,501923.5,16547,0.450199203187251,0.450199203187251,0.0,0.0,0.0,251,33,Saturday,9,1,1,4,5,1.75,0,5,1857,765.5,317
20024254,54,5,987300,360266.4,1537,0.9180456171735242,0.9180456171735242,0.0,0.0,0.0,8944,133,Saturday,183,8,0,5,3,1.4,0,4,433,292.2,123
20038057,76,3,987300,346061.0,24873,0.863265306122449,0.863265306122449,0.0,0.0,0.0,1470,37,Monday,38,2,1,0,-,-,-,0,-,-,-
20038700,18,3,987300,348715.3333333333,1297,0.0,0.0,0.0,0.0,0.0,483,82,Monday,5,0,0,1,0,0.0,0,0,1879,1879.0,1879
20042585,124,3,987300,346001.0,16482,0.6507413509060955,0.6507413509060955,0.0,0.0,0.0,607,42,Monday,54,1,0,2,0,0.0,0,4,569,466.0,363
20048807,33,2,987300,522424.5,57549,0.5284552845528455,0.5284552845528455,0.0,0.0,0.0,861,79,Monday,136,4,0,3,0,0.0,0,1,736,344.0,77
20050790,28,4,987300,257918.25,1082,0.0,0.0,0.0,0.0,0.0,307,60,Monday,3,0,-1,2,0,0.0,0,0,164,123.5,83
20051694,80,5,987300,252596.2,3724,0.0,0.0,0.0,0.0,0.0,533,84,Monday,2329,0,1,2,0,0.0,0,2,348,232.0,116
20066500,32,4,987300,442165.25,5287,0.7962641181581234,0.4739357080799305,0.0,0.32232841007819285,0.0,2302,97,Tuesday,3164,4,0,2,2,1.0,0,3,257,237.0,217
20075267,63,5,987300,205882.8,1327,0.0,0.0,0.0,0.0,0.0,1881,335,Tuesday,6207,0,0,1,0,0.0,0,2,699,699.0,699
20085656,50,1,987300,987300.0,987300,0.7653478854024557,0.0,0.0,0.0,0.0,2199,94,Wednesday,1,1,0,1,0,0.0,0,2,1574,1574.0,1574
20093724,35,4,987300,247848.75,684,0.863032650802435,0.02393469839513005,0.0,0.8390979524073049,0.0,7228,165,Wednesday,26,7,2,0,-,-,-,4,-,-,-
20094890,35,3,987300,357531.6666666667,6460,0.8029286150091519,0.8029286150091519,0.0,0.0,0.0,1639,61,Wednesday,307,2,0,1,3,3.0,3,3,596,596.0,596
20096272,30,4,987300,281591.75,757,0.11149624494511842,0.11149624494511842,0.0,0.0,0.0,1731,277,Wednesday,33,2,0,1,1,1.0,1,2,699,699.0,699
20104623,47,3,987300,350903.0,17677,0.0,0.0,0.0,0.0,0.0,546,102,Wednesday,699,0,0,1,1,1.0,1,0,601,601.0,601
20108490,35,2,987300,574643.5,161987,0.39215686274509803,0.39215686274509803,0.0,0.0,0.0,306,39,Wednesday,1475,3,1,1,6,6.0,6,0,447,447.0,447
20109057,51,3,987300,348487.0,612,0.7860942249240122,0.7860942249240122,0.0,0.0,0.0,2632,107,Wednesday,52,1,0,1,3,3.0,3,4,983,983.0,983
20111267,36,2,987300,540207.5,93115,0.0,0.0,0.0,0.0,0.0,495,100,Thursday,1,0,0,3,1,1.0,1,1,494,344.0,130
20113480,62,3,987300,348715.3333333333,1297,0.0,0.0,0.0,0.0,0.0,822,160,Thursday,69,0,2,2,2,1.0,0,2,890,586.0,282
20113890,56,2,987300,496551.0,5802,0.9399926820343945,0.0,0.0,0.9399926820343945,0.0,2733,33,Thursday,139,1,1,0,-,-,-,0,-,-,-
20115924,31,3,987300,338775.6666666667,778,0.6180185237159697,0.44541117036205446,0.0,0.0,0.17260735335391525,3563,239,Thursday,11,10,2,2,0,0.0,0,2,238,212.5,187
20123567,78,4,987300,276729.75,31159,0.9507963883534544,0.23059754489195497,0.0,0.015623414832099015,0.0,19714,174,Thursday,39,12,0,1,1,1.0,1,1,403,403.0,403
20127861,46,3,987300,360188.0,149,0.887401095556908,0.0,0.0,0.0,0.0,6572,135,Thursday,32,2,0,1,0,0.0,0,0,430,430.0,430
20136740,43,2,987300,505970.0,24640,0.9304564315352697,0.9304564315352697,0.0,0.0,0.0,6025,85,Friday,2691,5,0,2,2,1.5,1,0,820,674.0,528
2013793,57,5,987300,208838.4,1340,0.0,0.0,0.0,0.0,0.0,232,45,Wednesday,13554,0,33,3,77,27.333333333333332,1,0,2555,1395.6666666666667,705
20139790,49,5,1016740,428615.0,766,0.2554585152838428,0.0,0.0,0.10043668122270742,0.0,458,60,Friday,32,4,0,1,1,1.0,1,1,443,443.0,443
20143927,76,5,987300,197574.4,71,0.6432748538011696,0.6432748538011696,0.0,0.0,0.0,1026,70,Friday,329,4,1,0,-,-,-,0,-,-,-
20165040,57,2,987300,522424.5,57549,0.0,0.0,0.0,0.0,0.0,278,57,Saturday,69,0,0,0,-,-,-,4,-,-,-
20165727,32,4,987300,297510.5,24104,0.8764960529666412,0.0,0.6750700280112045,0.0,0.0,3927,93,Saturday,5074,4,-1,1,1,1.0,1,0,722,722.0,722
20167862,41,3,987300,329895.3333333333,207,0.0,0.0,0.0,0.0,0.0,940,199,Saturday,41,0,0,0,-,-,-,3,-,-,-
20170470,37,2,987300,540207.5,93115,0.0,0.0,0.0,0.0,0.0,937,173,Sunday,315,0,0,3,1,0.3333333333333333,0,2,720,440.3333333333333,289
20176516,36,1,987300,987300.0,987300,0.0,0.0,0.0,0.0,0.0,159,25,Sunday,1351,0,-1,1,3,3.0,3,1,176,176.0,176
20180542,54,1,987300,987300.0,987300,0.959248598697167,0.959248598697167,0.0,0.0,0.0,6601,54,Sunday,1,1,-1,1,0,0.0,0,5,396,396.0,396
20184177,26,4,987300,261479.25,250,0.8305866842452209,0.8305866842452209,0.0,0.0,0.0,1517,48,Monday,2021,2,1,1,2,2.0,2,5,606,606.0,606
20186202,46,5,987300,216795.6,187,0.5148870636550308,0.5148870636550308,0.0,0.0,0.0,1948,172,Monday,978,6,1,1,0,0.0,0,0,169,169.0,169
20187122,80,5,987300,222013.6,71,0.981071788281874,0.0,0.0,0.0,0.0,28793,98,Monday,81,1,0,1,1,1.0,1,6,208,208.0,208
20194643,30,3,987300,337551.6666666667,5663,0.8183229813664596,0.0,0.0,0.8183229813664596,0.0,1288,45,Monday,2444,2,0,1,0,0.0,0,2,364,364.0,364
20199467,62,4,987300,353535.5,1848,0.9231553893233594,0.0,0.0,0.0,0.0,2941,47,Monday,1000,2,0,0,-,-,-,3,-,-,-
2020278,59,4,987300,272803.75,1553,0.1172069825436409,0.1172069825436409,0.0,0.0,0.0,802,144,Thursday,80,2,1,1,2,2.0,2,0,839,839.0,839
20220438,67,3,987300,329748.6666666667,26,0.0,0.0,0.0,0.0,0.0,389,79,Tuesday,871,0,0,1,0,0.0,0,0,646,646.0,646
20225048,51,5,987300,206066.2,12,0.0,0.0,0.0,0.0,0.0,541,97,Tuesday,80,0,0,1,0,0.0,0,0,132,132.0,132
20227056,56,1,987300,987300.0,987300,0.1592356687898089,0.0,0.0,0.0,0.0,157,29,Tuesday,125,2,-2,1,0,0.0,0,2,126,126.0,126
20228101,35,4,987300,269708.5,5955,0.0,0.0,0.0,0.0,0.0,924,176,Tuesday,6,0,0,1,0,0.0,0,2,308,308.0,308
20228116,61,3,987300,333076.0,5048,0.0,0.0,0.0,0.0,0.0,300,57,Tuesday,3514,0,0,1,1,1.0,1,2,78,78.0,78
20230836,33,3,987300,331566.0,1484,0.6237785016286646,0.6237785016286646,0.0,0.0,0.0,614,51,Wednesday,12,2,0,1,0,0.0,0,3,172,172.0,172
20234539,35,3,987300,342089.6666666667,16547,0.37872340425531914,0.37872340425531914,0.0,0.0,0.0,235,31,Wednesday,16,1,1,2,4,2.0,0,5,191,190.0,189
20235198,33,5,987300,219625.6,1671,0.449789536981359,0.449789536981359,0.0,0.0,0.0,1663,157,Wednesday,58,2,0,2,1,0.0,-1,2,477,300.5,124
20243476,43,3,987300,590855.3333333334,14498,0.33967391304347827,0.33967391304347827,0.0,0.0,0.0,368,42,Wednesday,14,4,-1,2,1,0.5,0,0,756,499.5,243
20249504,34,3,987300,331594.0,224,0.23310479921645447,0.23310479921645447,0.0,0.0,0.0,1021,141,Wednesday,422,4,2,2,1,1.0,1,2,1545,1159.0,773
20255430,34,1,987300,987300.0,987300,0.30354957160342716,0.30354957160342716,0.0,0.0,0.0,817,114,Wednesday,3,2,0,1,0,0.0,0,2,847,847.0,847
20258057,19,2,987300,560878.0,134456,0.21558441558441557,0.0,0.0,0.0,0.0,385,59,Thursday,1142,4,0,2,1,0.5,0,3,215,160.0,105
20258244,55,4,987300,263201.75,98,0.9560382276281494,0.9560382276281494,0.0,0.0,0.0,11510,87,Thursday,627,3,2,1,1,1.0,1,4,178,178.0,178
20262858,44,3,987300,368041.0,37988,0.0,0.0,0.0,0.0,0.0,587,109,Thursday,4947,0,0,1,1,1.0,1,0,629,629.0,629
20268709,73,1,987300,987300.0,987300,0.586453744493392,0.586453744493392,0.0,0.0,0.0,1816,139,Thursday,893,4,1,3,1,0.6666666666666666,0,4,952,648.3333333333334,326
20269430,66,2,987300,505957.5,24615,0.0,0.0,0.0,0.0,0.0,451,82,Thursday,137,0,0,0,-,-,-,4,-,-,-
20275177,70,5,987300,203454.0,2771,0.0,0.0,0.0,0.0,0.0,128,26,Thursday,161,0,0,1,0,0.0,0,0,704,704.0,704
20282922,59,2,987300,497732.0,8164,0.8816946442845723,0.34932054356514786,0.0,0.0,0.5323741007194245,1251,28,Friday,980,3,1,1,0,0.0,0,1,444,444.0,444
20287318,26,4,987300,262647.0,1427,0.0,0.0,0.0,0.0,0.0,436,86,Friday,607,0,2,2,1,0.5,0,0,756,529.5,303
20287611,52,4,987300,268460.75,3957,0.0,0.0,0.0,0.0,0.0,580,111,Friday,187,0,1,0,-,-,-,4,-,-,-
20306615,29,4,987300,257567.0,11241,0.0,0.0,0.0,0.0,0.0,315,52,Saturday,8,0,1,3,1,0.3333333333333333,0,0,840,432.0,193
20310816,30,5,987300,387625.0,6827,0.809255784865541,0.809255784865541,0.0,0.0,0.0,1599,53,Sunday,6,2,1,1,0,0.0,0,2,601,601.0,601
20314619,51,2,987300,499747.0,12194,0.6994949494949495,0.6994949494949495,0.0,0.0,0.0,1584,84,Sunday,57,2,1,1,1,1.0,1,0,200,200.0,200
20320716,34,3,987300,383150.6666666667,165,0.7649315068493151,0.7649315068493151,0.0,0.0,0.0,1825,80,Monday,1,2,0,1,0,0.0,0,3,381,381.0,381
20325324,39,3,987300,358491.3333333333,39629,0.3724137931034483,0.3724137931034483,0.0,0.0,0.0,1160,138,Monday,2246,2,1,1,1,1.0,1,0,825,825.0,825
20326130,57,5,987300,218385.6,7718,0.5487804878048781,0.0,0.0,0.43414634146341463,0.0,820,63,Monday,1251,6,2,1,2,2.0,2,2,522,522.0,522
2033305,65,3,1016740,714349.6666666666,139009,0.0,0.0,0.0,0.0,0.0,510,78,Saturday,2461,0,1,5,5,1.4,0,0,473,377.4,299
20335994,52,4,987300,248913.0,362,0.8143396226415094,0.8143396226415094,0.0,0.0,0.0,1325,48,Monday,71,2,0,1,1,1.0,1,0,297,297.0,297
20338909,35,4,987300,446781.75,8252,0.9261763115197404,0.9261763115197404,0.0,0.0,0.0,3698,56,Monday,34,2,0,1,2,2.0,2,5,212,212.0,212
